group,label,run_dir,tag,benchmark,nfe_backbone,nfe_sampler,note,r1,r2,mauve,n,distinct2,bertscore,path
axis,（旧）严格位置 AR ar:8（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalAR,wikisource,22,0,单尺度 ar:8；sampler_causal 恰是 b2sp 训练的一半，故为匹配较好的一行,28.889368717980723,3.0446262576566436,3.2657514377763404,1000,0.6617093109459216,0.7857753038406372,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_wikisource_finalAR.metrics.json
axis,（旧）严格位置 AR ar:8（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalAR,tinystories,22,0,单尺度 ar:8；sampler_causal 恰是 b2sp 训练的一半，故为匹配较好的一行,27.11809545426223,2.261988966864221,0.6124288100279384,1000,0.6099894512180163,0.8148128986358643,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_tinystories_finalAR.metrics.json
axis,（旧）严格位置 AR ar:8（b2sp）,benchgen_planner_prefix_owt2_pqsh_b2sp,_finalAR,lm1b,22,0,单尺度 ar:8；sampler_causal 恰是 b2sp 训练的一半，故为匹配较好的一行,8.462796404893282,0.25227136028124214,0.5131892013883635,1000,0.8785608164847232,0.813223123550415,results/benchgen_planner_prefix_owt2_pqsh_b2sp/gens_lm1b_finalAR.metrics.json
axis,"2D 赢家 lrseg C=8,K=1（b2s2d，_final2D）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_final2D,wikipedia,22,48,depth 冻结；两 sel 集对 chunk 超参排序反相关，此格是主判据下的名义赢家,23.047632223538102,2.2800499096244624,9.072037856044595,1000,0.7518358857833952,0.7746384143829346,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_wikipedia_final2D.metrics.json
axis,"2D 赢家 lrseg C=8,K=1（b2s2d，_final2D）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_final2D,wikisource,22,48,depth 冻结；两 sel 集对 chunk 超参排序反相关，此格是主判据下的名义赢家,28.855336161949374,3.060202391553159,2.9906701789894234,1000,0.6560039271474083,0.7857528328895569,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_wikisource_final2D.metrics.json
axis,"2D 赢家 lrseg C=8,K=1（b2s2d，_final2D）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_final2D,tinystories,22,48,depth 冻结；两 sel 集对 chunk 超参排序反相关，此格是主判据下的名义赢家,26.978653239969564,2.1981553978898996,0.5523432104532402,1000,0.6118048230012512,0.8140567541122437,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_tinystories_final2D.metrics.json
axis,"2D 赢家 lrseg C=8,K=1（b2s2d，_final2D）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_final2D,lm1b,22,48,depth 冻结；两 sel 集对 chunk 超参排序反相关，此格是主判据下的名义赢家,8.671937162919154,0.23130070643892076,0.5832762488317674,1000,0.8812738195207028,0.8141841888427734,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_lm1b_final2D.metrics.json
axis,"纯段轴@细尺度锚 lrseg C=1,K=4（b2s2d，_finalS24）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_finalS24,wikipedia,22,24,"= seg:8,9,10:4 的同臂退化（逐比特等价有门禁测试）；24 采样器前向的注册数",23.10409472014955,2.3155341565475283,7.681221249040619,1000,0.746805810698759,0.7748730182647705,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_wikipedia_finalS24.metrics.json
axis,"纯段轴@细尺度锚 lrseg C=1,K=4（b2s2d，_finalS24）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_finalS24,wikisource,22,24,"= seg:8,9,10:4 的同臂退化（逐比特等价有门禁测试）；24 采样器前向的注册数",29.131216388765697,3.1021872532726826,4.31014329792669,1000,0.6478090124025727,0.7858909368515015,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_wikisource_finalS24.metrics.json
axis,"纯段轴@细尺度锚 lrseg C=1,K=4（b2s2d，_finalS24）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_finalS24,tinystories,22,24,"= seg:8,9,10:4 的同臂退化（逐比特等价有门禁测试）；24 采样器前向的注册数",27.210225361127797,2.250305133026481,0.592581766862365,1000,0.6037215121556313,0.8142915964126587,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_tinystories_finalS24.metrics.json
axis,"纯段轴@细尺度锚 lrseg C=1,K=4（b2s2d，_finalS24）",benchgen_planner_prefix_owt2_pqsh_b2s2d,_finalS24,lm1b,22,24,"= seg:8,9,10:4 的同臂退化（逐比特等价有门禁测试）；24 采样器前向的注册数",8.785225059569687,0.2800535655647129,0.5634995038634232,1000,0.8774626962082552,0.814139187335968,results/benchgen_planner_prefix_owt2_pqsh_b2s2d/gens_lm1b_finalS24.metrics.json
axis,2D 天花板 lrseg2:all C16K4（b2s2f，_final2Dv2）,benchgen_planner_prefix_owt2_pqsh_b2s2f,_final2Dv2,wikipedia,22,1016,chunk 真条件版的性能上限：11.5× 采样 NFE 与主线 seg:all:4@88 持平略低 —— 机制有效但不经济，方向关闭,23.219027738136145,2.4709051032564617,10.54723692824009,1000,0.7222527926044131,0.7761356234550476,results/benchgen_planner_prefix_owt2_pqsh_b2s2f/gens_wikipedia_final2Dv2.metrics.json
axis,2D 天花板 lrseg2:all C16K4（b2s2f，_final2Dv2）,benchgen_planner_prefix_owt2_pqsh_b2s2f,_final2Dv2,wikisource,22,1016,chunk 真条件版的性能上限：11.5× 采样 NFE 与主线 seg:all:4@88 持平略低 —— 机制有效但不经济，方向关闭,29.04725076268782,3.251732881263077,4.39824709551566,1000,0.6214410226612435,0.7879301309585571,results/benchgen_planner_prefix_owt2_pqsh_b2s2f/gens_wikisource_final2Dv2.metrics.json
axis,2D 天花板 lrseg2:all C16K4（b2s2f，_final2Dv2）,benchgen_planner_prefix_owt2_pqsh_b2s2f,_final2Dv2,tinystories,22,1016,chunk 真条件版的性能上限：11.5× 采样 NFE 与主线 seg:all:4@88 持平略低 —— 机制有效但不经济，方向关闭,27.720024230709793,2.4568531614909075,0.5630997429394202,1000,0.5570983489929593,0.8168789744377136,results/benchgen_planner_prefix_owt2_pqsh_b2s2f/gens_tinystories_final2Dv2.metrics.json
axis,2D 天花板 lrseg2:all C16K4（b2s2f，_final2Dv2）,benchgen_planner_prefix_owt2_pqsh_b2s2f,_final2Dv2,lm1b,22,1016,chunk 真条件版的性能上限：11.5× 采样 NFE 与主线 seg:all:4@88 持平略低 —— 机制有效但不经济，方向关闭,9.008748033818408,0.34219742520476,0.5593192504916106,1000,0.8513661908145469,0.8149378895759583,results/benchgen_planner_prefix_owt2_pqsh_b2s2f/gens_lm1b_final2Dv2.metrics.json
hmar,★α=0.25 插值全链（sg56a25，_finalSEGA25）,benchgen_planner_prefix_owt2_pqsh_sg56a25,_finalSEGA25,wikipedia,22,88,w∝token^0.25·lognormal^0.75；R1/R2 四集全涨、MAUVE 近平 —— token 与 lognormal 之间的新帕累托点；门控见 results/hmar_alpha/,24.98689388965008,2.9222623145488242,10.283618063809573,1000,0.7178027092772359,0.7781668901443481,results/benchgen_planner_prefix_owt2_pqsh_sg56a25/gens_wikipedia_finalSEGA25.metrics.json
hmar,★α=0.25 插值全链（sg56a25，_finalSEGA25）,benchgen_planner_prefix_owt2_pqsh_sg56a25,_finalSEGA25,wikisource,22,88,w∝token^0.25·lognormal^0.75；R1/R2 四集全涨、MAUVE 近平 —— token 与 lognormal 之间的新帕累托点；门控见 results/hmar_alpha/,30.39001981726023,3.413550387531856,4.655725112795861,1000,0.6240457632891864,0.7880074381828308,results/benchgen_planner_prefix_owt2_pqsh_sg56a25/gens_wikisource_finalSEGA25.metrics.json
